collection_timestamp,source,origin,destination,travel_date,airline,flight_number,fare_class,advance_days,base_fare,taxes,fees,total_fare,currency,availability
2026-07-28 02:15:00,air_india,BOM,BLR,2026-08-04 02:15:00,IndiGo,6E9060,Economy,7,6319.21,1358.56,371.52,8049.3,INR,available
2026-07-26 01:22:00,indigo,BOM,BLR,2026-09-09 01:22:00,Akasa Air,QP2120,Economy,45,3990.91,782.25,290.81,5063.97,INR,available
2026-07-09 17:21:00,indigo,CCU,DEL,2026-07-16 17:21:00,Air India Express,IX1149,Economy Flex,7,7984.99,1242.71,196.95,9424.66,INR,available
2026-07-14 12:52:00,makemytrip,BOM,BLR,2026-08-28 12:52:00,Air India Express,IX9153,Economy,45,4653.27,938.92,378.19,5970.38,INR,available
2026-08-23 10:05:00,air_india,BLR,DEL,2026-10-07 10:05:00,SpiceJet,SG2525,Economy,45,5056.53,903.88,319.03,6279.44,INR,available
2026-07-10 01:29:00,makemytrip,BOM,BLR,2026-08-24 01:29:00,Akasa Air,QP2441,Economy,45,3907.77,689.89,374.9,4972.55,INR,available
2026-08-07 22:17:00,indigo,DEL,CCU,2026-09-06 22:17:00,IndiGo,6E8238,Economy,30,6464.87,1019.51,151.26,7635.64,INR,available
2026-07-22 22:31:00,easemytrip,BOM,BLR,2026-09-05 22:31:00,SpiceJet,SG2060,Economy,45,4154.36,850.3,241.58,5246.24,INR,available
2026-08-05 07:59:00,cleartrip,BOM,BLR,2026-09-19 07:59:00,Air India,AI2830,Economy,45,5053.47,775.74,369.44,6198.64,INR,available
2026-07-05 11:52:00,indigo,HYD,DEL,2026-07-12 11:52:00,Air India Express,IX672,Economy,7,7336.62,1161.04,305.14,8802.8,INR,available
2026-07-30 21:52:00,air_india,MAA,DEL,2026-09-13 21:52:00,IndiGo,6E1218,Economy Flex,45,6638.59,1106.64,250.79,7996.02,INR,available
2026-08-15 11:04:00,indigo,BOM,DEL,2026-08-22 11:04:00,Akasa Air,QP3356,Economy,7,7492.69,1282.28,311.96,9086.94,INR,available
2026-08-13 15:58:00,cleartrip,MAA,DEL,2026-08-28 15:58:00,Akasa Air,QP3903,Economy Flex,15,6529.38,1054.65,326.48,7910.51,INR,available
2026-07-01 00:50:00,air_india,CCU,DEL,2026-07-31 00:50:00,SpiceJet,SG5930,Economy,30,5250.45,1008.43,159.06,6417.95,INR,available
2026-07-19 22:21:00,air_india,DEL,BLR,2026-08-03 22:21:00,IndiGo,6E6600,Economy Flex,15,7995.47,1459.59,218.09,9673.16,INR,available
2026-07-06 18:54:00,makemytrip,HYD,DEL,2026-07-13 18:54:00,SpiceJet,SG6264,Economy Flex,7,6198.19,1297.35,397.97,7893.51,INR,available
2026-07-21 04:15:00,cleartrip,DEL,BLR,2026-09-04 04:15:00,Akasa Air,QP1163,Economy,45,4781.72,1023.45,417.8,6222.97,INR,available
2026-07-05 04:50:00,ixigo,DEL,CCU,2026-08-19 04:50:00,SpiceJet,SG3710,Economy Flex,45,5947.88,1001.39,202.92,7152.2,INR,available
2026-07-02 21:32:00,easemytrip,CCU,DEL,2026-08-16 21:32:00,Air India Express,IX3131,Economy,45,5499.95,1002.87,251.4,6754.21,INR,available
2026-07-29 10:39:00,air_india,BOM,DEL,2026-08-13 10:39:00,IndiGo,6E895,Economy Flex,15,7756.87,1300.64,217.38,9274.9,INR,available
2026-07-09 01:09:00,air_india,DEL,BOM,2026-07-16 01:09:00,Air India,AI9888,Economy Flex,7,8880.41,1901.73,266.38,11048.53,INR,available
2026-07-01 23:07:00,easemytrip,CCU,DEL,2026-07-08 23:07:00,SpiceJet,SG6860,Economy,7,7062.22,1215.37,292.93,8570.52,INR,available
2026-08-27 08:05:00,cleartrip,DEL,BOM,2026-10-11 08:05:00,Air India,AI152,Economy,45,5819.46,1244.8,282.32,7346.58,INR,available
2026-08-20 16:43:00,ixigo,MAA,DEL,2026-09-04 16:43:00,IndiGo,6E7775,Economy,15,7342.05,1178.65,406.72,8927.43,INR,available
2026-08-20 01:20:00,goibibo,DEL,CCU,2026-09-19 01:20:00,Air India,AI6940,Economy,30,6166.13,943.97,424.65,7534.75,INR,available
2026-07-31 16:40:00,ixigo,HYD,DEL,2026-09-14 16:40:00,Air India,AI7584,Economy,45,4348.91,756.58,224.37,5329.86,INR,available
2026-09-03 18:32:00,ixigo,BLR,HYD,2026-09-18 18:32:00,Akasa Air,QP2745,Economy,15,3642.16,705.25,364.99,,INR,available
2026-08-23 12:45:00,makemytrip,CCU,DEL,2026-09-07 12:45:00,IndiGo,6E5790,Economy,15,5667.59,1003.6,174.17,6845.36,INR,available
2026-08-08 06:49:00,goibibo,BOM,DEL,2026-08-09 06:49:00,IndiGo,6E3059,Economy Flex,1,9813.28,2134.04,313.54,12260.87,INR,available
2026-08-24 09:50:00,easemytrip,BLR,DEL,2026-08-31 09:50:00,Akasa Air,QP3193,Economy,7,8636.58,1363.3,426.46,10426.34,INR,available
2026-08-24 03:03:00,easemytrip,DEL,BLR,2026-09-08 03:03:00,SpiceJet,SG2435,Economy,15,6567.18,1101.89,431.63,8100.7,INR,available
2026-08-13 19:28:00,ixigo,BLR,HYD,2026-08-14 19:28:00,Akasa Air,QP9533,Economy,1,5465.68,884.33,353.36,6703.37,INR,available
2026-07-08 07:53:00,easemytrip,BOM,BLR,2026-08-07 07:53:00,SpiceJet,SG119,Economy,30,4365.32,906.67,403.22,5675.21,INR,available
2026-08-20 02:14:00,goibibo,MAA,DEL,2026-10-04 02:14:00,Air India,AI1176,Economy,45,7562.74,1150.02,297.52,9010.27,INR,available
2026-08-13 03:40:00,makemytrip,BOM,DEL,2026-08-28 03:40:00,Air India,AI4615,Economy,15,6259.37,1032.33,370.38,7662.08,INR,available
2026-07-20 15:25:00,indigo,CCU,DEL,2026-07-21 15:25:00,Air India Express,IX3221,Economy Flex,1,10016.22,2028.34,211.34,12255.9,INR,available
2026-07-28 14:20:00,indigo,CCU,DEL,2026-07-29 14:20:00,Akasa Air,QP5964,Economy Flex,1,10937.77,2151.66,219.46,13308.89,INR,available
2026-08-03 16:23:00,air_india,DEL,CCU,2026-08-10 16:23:00,Akasa Air,QP6094,Economy,7,7857.96,1399.01,183.69,9440.67,INR,available
2026-07-22 11:40:00,makemytrip,DEL,CCU,2026-08-21 11:40:00,Air India,AI6804,Economy,30,6190.71,1046.73,259.56,7497.0,INR,available
2026-08-17 21:44:00,ixigo,HYD,DEL,2026-10-01 21:44:00,SpiceJet,SG1175,Economy Flex,45,5190.14,934.94,192.78,6317.85,INR,available
2026-07-25 23:09:00,makemytrip,DEL,BOM,2026-08-24 23:09:00,Air India Express,IX7741,Economy,30,5891.02,1172.79,344.3,7408.11,INR,available
2026-08-13 14:09:00,ixigo,DEL,CCU,2026-09-12 14:09:00,Air India,AI3426,Economy Flex,30,7178.19,1163.79,415.74,8757.71,INR,available
2026-08-03 08:28:00,easemytrip,BLR,DEL,2026-08-18 08:28:00,IndiGo,6E6001,Economy,15,6584.71,1191.38,336.34,8112.44,INR,available
2026-07-07 21:27:00,goibibo,BLR,HYD,2026-07-22 21:27:00,SpiceJet,SG4785,Economy,15,3579.18,716.42,244.55,4540.16,INR,available
2026-07-10 05:58:00,cleartrip,CCU,DEL,2026-07-17 05:58:00,Air India Express,IX4861,Economy,7,7820.26,1663.43,436.87,9920.56,INR,available
2026-07-29 20:48:00,air_india,BOM,BLR,2026-08-05 20:48:00,Air India,AI8551,Economy,7,6908.08,1288.67,208.23,8404.98,INR,available
2026-07-31 05:52:00,indigo,DEL,BLR,2026-09-14 05:52:00,SpiceJet,SG2367,Economy,45,4168.81,851.96,200.77,5221.55,INR,available
2026-08-10 22:38:00,cleartrip,HYD,DEL,2026-08-11 22:38:00,Akasa Air,QP3485,Economy Flex,1,9849.86,1575.94,395.22,11821.03,INR,available
2026-08-14 07:36:00,indigo,BLR,DEL,2026-08-15 07:36:00,Air India,AI934,Economy,1,13795.47,2433.0,421.95,16650.42,INR,available
2026-09-02 05:10:00,makemytrip,BOM,DEL,2026-09-03 05:10:00,SpiceJet,SG3781,Economy,1,8572.95,1847.54,306.6,10727.09,INR,available
2026-07-17 18:48:00,goibibo,BOM,BLR,2026-07-18 18:48:00,Air India Express,IX8565,Economy,1,7897.21,1453.71,332.18,9683.1,INR,available
2026-07-27 16:00:00,makemytrip,HYD,DEL,2026-07-28 16:00:00,SpiceJet,SG3454,Economy Flex,1,7527.43,1304.77,300.45,9132.65,INR,available
2026-07-07 04:46:00,easemytrip,BLR,HYD,2026-08-06 04:46:00,Akasa Air,QP8726,Economy Flex,30,3957.24,746.42,412.37,5116.04,INR,available
2026-08-02 16:49:00,air_india,DEL,CCU,2026-09-01 16:49:00,IndiGo,6E972,Economy,30,5036.98,884.99,341.78,6263.75,INR,available
2026-07-10 07:46:00,ixigo,DEL,BOM,2026-07-17 07:46:00,Air India Express,IX9144,Economy,7,6607.34,1317.43,261.96,8186.74,INR,available
2026-08-07 17:21:00,easemytrip,MAA,DEL,2026-08-08 17:21:00,Air India,AI4119,Economy Flex,1,15610.01,3188.83,419.29,19218.13,INR,available
2026-07-07 08:55:00,makemytrip,DEL,BLR,2026-07-14 08:55:00,Air India Express,IX8621,Economy,7,7589.0,1532.7,205.11,9326.81,INR,available
2026-08-04 04:42:00,goibibo,DEL,BOM,2026-08-05 04:42:00,IndiGo,6E4433,Economy,1,7870.71,1278.12,189.19,9338.03,INR,available
2026-08-09 00:10:00,ixigo,BOM,DEL,2026-08-16 00:10:00,IndiGo,6E9602,Economy Flex,7,9116.98,1994.55,274.84,11386.37,INR,available
2026-08-27 18:45:00,cleartrip,BOM,BLR,2026-08-28 18:45:00,Air India,AI5139,Economy Flex,1,9764.7,1727.2,288.48,11780.37,INR,sold_out
2026-07-05 06:06:00,ixigo,DEL,BLR,2026-08-19 06:06:00,Air India Express,IX4764,Economy Flex,45,6181.45,1041.25,448.49,7671.18,INR,available
2026-08-28 10:10:00,indigo,CCU,DEL,2026-08-29 10:10:00,SpiceJet,SG3047,Economy Flex,1,12483.28,2679.48,387.01,15549.77,INR,available
2026-08-13 23:12:00,easemytrip,DEL,CCU,2026-09-27 23:12:00,Air India,AI6332,Economy Flex,45,6961.65,1363.07,264.66,8589.38,INR,available
2026-08-22 11:37:00,indigo,BLR,DEL,2026-09-21 11:37:00,Air India,AI7451,Economy,30,7359.58,1199.89,373.78,8933.25,INR,available
2026-08-14 08:01:00,goibibo,DEL,BLR,2026-09-28 08:01:00,SpiceJet,SG4653,Economy,45,4245.41,712.12,213.64,5171.17,INR,available
2026-08-05 10:23:00,goibibo,DEL,CCU,2026-08-06 10:23:00,Air India Express,IX1489,Economy Flex,1,12208.49,2233.85,193.04,14635.38,INR,available
2026-08-09 02:52:00,cleartrip,DEL,BOM,2026-09-08 02:52:00,Akasa Air,QP9182,Economy,30,4893.77,916.24,379.0,6189.02,INR,available
2026-09-03 07:00:00,air_india,DEL,CCU,2026-09-10 07:00:00,Akasa Air,QP1508,Economy Flex,7,8398.41,1619.71,286.26,10304.38,INR,available
2026-08-20 16:09:00,indigo,BOM,DEL,2026-09-04 16:09:00,Air India,AI6212,Economy,15,6321.3,1075.52,258.73,7655.55,INR,available
2026-08-01 23:54:00,ixigo,DEL,BOM,2026-08-08 23:54:00,SpiceJet,SG2664,Economy,7,6665.76,1097.0,361.04,8123.81,INR,available
2026-08-31 13:42:00,easemytrip,MAA,DEL,2026-09-15 13:42:00,SpiceJet,SG4730,Economy Flex,15,7166.58,1208.06,200.97,8575.6,INR,available
2026-08-28 18:56:00,makemytrip,BLR,HYD,2026-09-27 18:56:00,Air India,AI9977,Economy Flex,30,4462.06,818.41,268.68,5549.14,INR,available
2026-07-19 10:38:00,easemytrip,BOM,BLR,2026-09-02 10:38:00,IndiGo,6E3629,Economy Flex,45,4893.48,840.94,367.93,6102.36,INR,sold_out
2026-09-01 21:44:00,easemytrip,CCU,DEL,2026-10-16 21:44:00,Air India Express,IX3348,Economy Flex,45,5451.02,854.18,250.86,6556.07,INR,available
2026-07-19 08:21:00,makemytrip,DEL,BLR,2026-08-03 08:21:00,SpiceJet,SG6236,Economy Flex,15,6820.76,1135.28,366.02,8322.06,INR,available
2026-07-08 22:48:00,goibibo,DEL,CCU,2026-07-23 22:48:00,IndiGo,6E8485,Economy,15,6553.02,1136.03,233.47,7922.51,INR,available
2026-07-25 05:10:00,ixigo,BLR,DEL,2026-09-08 05:10:00,Air India,AI3723,Economy Flex,45,7363.61,1206.88,151.04,8721.53,INR,available
2026-07-20 07:04:00,easemytrip,BLR,HYD,2026-07-27 07:04:00,Air India,AI6712,Economy Flex,7,4953.61,971.74,364.8,6290.15,INR,available
2026-08-23 23:50:00,cleartrip,CCU,DEL,2026-09-22 23:50:00,SpiceJet,SG3793,Economy Flex,30,5654.39,1160.54,301.9,7116.83,INR,available
2026-08-25 19:39:00,indigo,BLR,DEL,2026-09-09 19:39:00,IndiGo,6E8035,Economy,15,7264.06,1104.31,199.12,8567.49,INR,available
2026-08-12 18:09:00,goibibo,CCU,DEL,2026-09-11 18:09:00,IndiGo,6E4307,Economy Flex,30,6299.81,1172.74,172.94,7645.49,INR,available
2026-07-29 06:44:00,indigo,DEL,CCU,2026-09-12 06:44:00,Air India,AI7040,Economy Flex,45,6846.71,1254.3,407.94,8508.94,INR,available
2026-08-02 00:41:00,ixigo,MAA,DEL,2026-09-01 00:41:00,Air India Express,IX1220,Economy Flex,30,7451.72,1617.44,297.24,9366.4,INR,available
2026-08-28 12:57:00,makemytrip,BOM,BLR,2026-09-12 12:57:00,Air India Express,IX7805,Economy Flex,15,5761.84,1037.02,272.63,7071.48,INR,available
2026-08-09 18:45:00,easemytrip,BOM,DEL,2026-09-08 18:45:00,Akasa Air,QP8532,Economy Flex,30,6465.65,1256.76,353.32,8075.74,INR,available
2026-08-28 21:09:00,ixigo,DEL,CCU,2026-09-27 21:09:00,SpiceJet,SG8546,Economy,30,5451.25,1012.78,259.61,6723.64,INR,available
2026-08-14 04:30:00,ixigo,DEL,BOM,2026-08-15 04:30:00,Akasa Air,QP5071,Economy,1,10307.74,1696.66,178.98,12183.38,INR,available
2026-07-14 00:23:00,ixigo,BOM,BLR,2026-07-29 00:23:00,SpiceJet,SG5982,Economy,15,5244.92,1094.35,242.3,6581.56,INR,available
2026-07-03 10:54:00,makemytrip,DEL,BLR,2026-08-02 10:54:00,SpiceJet,SG8024,Economy Flex,30,7012.32,1144.23,235.58,8392.13,INR,available
2026-08-21 11:22:00,cleartrip,BOM,DEL,2026-10-05 11:22:00,SpiceJet,SG4532,Economy Flex,45,5830.28,1037.78,391.64,7259.7,INR,available
2026-07-10 00:50:00,goibibo,BOM,BLR,2026-08-24 00:50:00,SpiceJet,SG4964,Economy,45,3752.48,577.52,405.69,4735.69,INR,available
2026-08-03 00:15:00,ixigo,BOM,BLR,2026-08-18 00:15:00,Air India,AI9885,Economy Flex,15,6918.84,1142.68,229.07,8290.58,INR,sold_out
2026-07-17 14:49:00,air_india,DEL,BLR,2026-08-16 14:49:00,Air India,AI2334,Economy Flex,30,7575.2,1240.41,415.88,9231.5,INR,available
2026-07-03 21:18:00,indigo,BLR,DEL,2026-07-04 21:18:00,IndiGo,6E5383,Economy Flex,1,14215.34,2794.81,281.56,17291.71,INR,available
2026-07-11 15:59:00,makemytrip,CCU,DEL,2026-07-18 15:59:00,Air India,AI2643,Economy Flex,7,10269.9,1958.17,300.16,12528.24,INR,available
2026-08-29 23:53:00,goibibo,CCU,DEL,2026-09-28 23:53:00,Akasa Air,QP5348,Economy,30,4944.77,849.55,173.42,5967.74,INR,available
2026-09-03 07:14:00,goibibo,BOM,BLR,2026-09-04 07:14:00,IndiGo,6E3280,Economy,1,8271.49,1648.61,170.2,10090.3,INR,available
2026-08-04 06:19:00,goibibo,BLR,HYD,2026-09-03 06:19:00,Air India,AI1338,Economy,30,,667.52,284.65,4547.55,INR,available
2026-07-30 10:18:00,goibibo,DEL,CCU,2026-07-31 10:18:00,Air India,AI5871,Economy Flex,1,11099.93,2146.77,210.26,13456.96,INR,available
2026-07-05 11:57:00,cleartrip,BLR,DEL,2026-07-12 11:57:00,IndiGo,6E6844,Economy,7,9705.07,1787.68,343.73,11836.48,INR,available
2026-07-13 23:21:00,makemytrip,HYD,DEL,2026-07-28 23:21:00,Air India,AI8770,Economy,15,6830.36,1042.28,305.24,8177.88,INR,available
2026-08-19 14:23:00,ixigo,MAA,DEL,2026-08-20 14:23:00,Air India,AI8524,Economy,1,10468.33,1798.21,222.81,12489.34,INR,available
2026-08-01 12:07:00,makemytrip,DEL,BLR,2026-08-08 12:07:00,Air India Express,IX9745,Economy Flex,7,9785.37,2029.69,207.13,12022.2,INR,available
2026-08-05 22:44:00,makemytrip,DEL,BOM,2026-09-19 22:44:00,SpiceJet,SG9711,Economy,45,4134.02,796.38,245.61,5176.0,INR,available
2026-08-20 14:13:00,makemytrip,DEL,BOM,2026-09-04 14:13:00,IndiGo,6E3695,Economy,15,6036.91,929.8,416.65,7383.36,INR,available
2026-09-03 04:53:00,makemytrip,HYD,DEL,2026-10-03 04:53:00,SpiceJet,SG2225,Economy Flex,30,5969.08,1118.27,332.22,7419.58,INR,available
2026-08-28 11:46:00,easemytrip,HYD,DEL,2026-09-04 11:46:00,SpiceJet,SG2970,Economy,7,5033.62,905.66,343.57,6282.84,INR,available
2026-08-12 12:06:00,ixigo,BLR,DEL,2026-08-27 12:06:00,Air India Express,IX8605,Economy,15,6541.55,1356.69,219.83,8118.06,INR,available
2026-08-19 13:31:00,air_india,CCU,DEL,2026-10-03 13:31:00,Air India,AI6904,Economy,45,6397.05,1007.3,292.24,7696.59,INR,available
2026-08-30 23:30:00,easemytrip,BOM,DEL,2026-09-29 23:30:00,Akasa Air,QP3138,Economy,30,5182.01,1040.21,448.04,6670.27,INR,available
2026-07-31 11:41:00,goibibo,CCU,DEL,2026-08-01 11:41:00,Akasa Air,QP450,Economy Flex,1,11852.82,2210.85,198.46,14262.13,INR,available
2026-07-27 07:34:00,cleartrip,MAA,DEL,2026-08-26 07:34:00,Air India,AI6380,Economy,30,6505.93,1145.51,275.42,7926.85,INR,available
2026-07-12 13:43:00,ixigo,BOM,BLR,2026-08-11 13:43:00,Akasa Air,QP6359,Economy,30,4676.55,893.05,376.56,5946.16,INR,available
2026-07-14 13:30:00,air_india,HYD,DEL,2026-07-29 13:30:00,Air India,AI9767,Economy Flex,15,6933.03,1322.11,310.92,8566.05,INR,available
2026-07-14 12:36:00,indigo,BLR,DEL,2026-07-21 12:36:00,Air India,AI2988,Economy,7,8751.27,1554.75,181.53,10487.56,INR,available
2026-07-29 04:33:00,ixigo,BOM,BLR,2026-08-05 04:33:00,Air India Express,IX6738,Economy,7,5531.92,1074.21,448.14,7054.27,INR,available
2026-08-04 11:31:00,goibibo,MAA,DEL,2026-09-18 11:31:00,Air India,AI4783,Economy,45,6502.61,1314.54,290.41,8107.55,INR,available
2026-08-26 20:48:00,makemytrip,DEL,BOM,2026-10-10 20:48:00,Akasa Air,QP5957,Economy,45,5418.25,985.85,316.32,6720.42,INR,available
2026-07-11 23:58:00,ixigo,CCU,DEL,2026-07-18 23:58:00,Air India Express,IX2347,Economy Flex,7,9488.38,1438.45,279.35,11206.18,INR,available
2026-07-19 08:01:00,ixigo,HYD,DEL,2026-09-02 08:01:00,Air India,AI3264,Economy,45,5085.57,928.42,169.64,6183.63,INR,available
2026-07-19 02:43:00,indigo,HYD,DEL,2026-09-02 02:43:00,SpiceJet,SG6211,Economy Flex,45,5168.14,837.84,168.47,6174.45,INR,available
2026-08-18 07:27:00,ixigo,DEL,BLR,2026-09-02 07:27:00,Akasa Air,QP9705,Economy Flex,15,6682.57,1244.28,446.86,8373.71,INR,available
2026-07-16 14:30:00,cleartrip,BLR,DEL,2026-08-15 14:30:00,IndiGo,6E6697,Economy Flex,30,6444.39,1315.29,390.95,8150.63,INR,available
2026-08-05 23:23:00,makemytrip,DEL,BLR,2026-09-04 23:23:00,Air India Express,IX4735,Economy,30,5477.82,1081.47,243.56,6802.85,INR,available
2026-08-09 19:03:00,air_india,DEL,CCU,2026-09-23 19:03:00,Akasa Air,QP8865,Economy,45,5511.85,1037.69,264.12,6813.66,INR,available
2026-08-04 13:19:00,air_india,DEL,BLR,2026-09-18 13:19:00,Akasa Air,QP8922,Economy Flex,45,5939.42,1025.43,225.74,7190.59,INR,available
2026-08-17 17:16:00,cleartrip,MAA,DEL,2026-10-01 17:16:00,IndiGo,6E3510,Economy Flex,45,6415.22,1034.7,178.61,7628.53,INR,available
2026-08-19 14:53:00,ixigo,BOM,BLR,2026-09-03 14:53:00,Air India,AI9857,Economy,15,5814.31,886.66,177.12,6878.1,INR,available
2026-07-26 21:06:00,indigo,BLR,HYD,2026-08-25 21:06:00,IndiGo,6E4092,Economy Flex,30,3811.28,750.32,302.28,4863.88,INR,available
2026-08-01 15:46:00,goibibo,HYD,DEL,2026-09-15 15:46:00,IndiGo,6E5847,Economy,45,4570.57,791.27,420.48,5782.32,INR,available
2026-08-10 04:01:00,air_india,BOM,BLR,2026-08-11 04:01:00,Air India Express,IX755,Economy,1,7898.16,1322.7,385.17,9606.04,INR,available
2026-07-14 05:48:00,indigo,HYD,DEL,2026-07-21 05:48:00,SpiceJet,SG5206,Economy Flex,7,7900.57,1474.15,192.64,9567.37,INR,available
2026-08-20 14:14:00,makemytrip,DEL,BOM,2026-09-19 14:14:00,Air India,AI4034,Economy,30,6266.32,1179.0,321.4,7766.72,INR,available
2026-08-12 08:10:00,ixigo,DEL,BOM,2026-09-26 08:10:00,IndiGo,6E5912,Economy Flex,45,6647.26,1385.9,417.51,8450.67,INR,available
2026-07-24 09:10:00,ixigo,CCU,DEL,2026-08-08 09:10:00,SpiceJet,SG1227,Economy Flex,15,6824.45,1234.28,174.35,8233.08,INR,available
2026-07-04 05:38:00,makemytrip,BLR,DEL,2026-07-11 05:38:00,IndiGo,6E3852,Economy,7,8606.65,1673.14,407.52,10687.3,INR,available
2026-07-23 02:41:00,goibibo,DEL,BOM,2026-07-30 02:41:00,SpiceJet,SG141,Economy Flex,7,7857.9,1260.0,290.24,9408.14,INR,available
2026-08-12 17:05:00,makemytrip,DEL,BOM,2026-09-11 17:05:00,SpiceJet,SG3663,Economy,30,4712.05,921.26,242.77,5876.09,INR,available
2026-08-15 14:07:00,cleartrip,DEL,BOM,2026-09-29 14:07:00,Air India Express,IX8055,Economy,45,4563.01,785.31,305.5,5653.81,INR,available
2026-07-18 09:49:00,goibibo,BLR,DEL,2026-07-25 09:49:00,SpiceJet,SG5261,Economy,7,7185.4,1522.02,232.71,8940.13,INR,available
2026-08-15 01:43:00,indigo,MAA,DEL,2026-08-30 01:43:00,Air India Express,IX1221,Economy,15,8204.6,1348.08,304.92,9857.6,INR,available
2026-08-09 07:42:00,ixigo,BLR,DEL,2026-09-23 07:42:00,SpiceJet,SG2180,Economy,45,5872.92,1079.75,288.37,7241.04,INR,available
2026-07-29 06:52:00,makemytrip,CCU,DEL,2026-09-12 06:52:00,Akasa Air,QP3290,Economy,45,5626.74,966.58,284.9,6878.23,INR,available
2026-09-02 21:44:00,ixigo,BLR,HYD,2026-10-17 21:44:00,Air India,AI8034,Economy Flex,45,4078.15,807.74,278.87,5164.77,INR,available
2026-08-01 23:46:00,goibibo,BLR,HYD,2026-08-08 23:46:00,SpiceJet,SG5378,Economy Flex,7,4279.62,752.57,399.29,5431.48,INR,available
2026-07-29 12:41:00,makemytrip,DEL,CCU,2026-09-12 12:41:00,Air India Express,IX5602,Economy,45,5433.1,1159.54,370.48,6963.12,INR,available
2026-07-17 18:46:00,ixigo,DEL,BLR,2026-07-24 18:46:00,Air India,AI3726,Economy Flex,7,,1455.43,336.67,10605.29,INR,available
2026-08-25 02:02:00,easemytrip,BOM,BLR,2026-09-24 02:02:00,Air India,AI2822,Economy Flex,30,5976.69,971.87,427.9,7376.46,INR,available
2026-07-04 14:12:00,indigo,HYD,DEL,2026-07-05 14:12:00,Air India,AI9364,Economy Flex,1,10151.71,2016.11,385.62,12553.44,INR,available
2026-08-28 15:42:00,easemytrip,DEL,CCU,2026-09-12 15:42:00,Akasa Air,QP9781,Economy Flex,15,8588.34,1307.29,333.67,10229.3,INR,available
2026-08-05 05:29:00,air_india,DEL,BOM,2026-09-19 05:29:00,Air India Express,IX7973,Economy Flex,45,6318.4,1229.94,338.62,7886.96,INR,available
2026-08-11 20:19:00,indigo,MAA,DEL,2026-08-26 20:19:00,Air India,AI1568,Economy,15,7893.59,1354.65,153.65,9401.9,INR,available
2026-07-20 23:32:00,makemytrip,BOM,BLR,2026-08-19 23:32:00,SpiceJet,SG6825,Economy,30,4140.88,643.61,311.55,5096.04,INR,available
2026-08-07 01:56:00,goibibo,BLR,HYD,2026-09-06 01:56:00,Akasa Air,QP872,Economy,30,3407.66,703.32,383.88,4494.86,INR,available
2026-07-11 21:41:00,indigo,CCU,DEL,2026-07-26 21:41:00,Akasa Air,QP8248,Economy Flex,15,7490.03,1597.73,383.15,9470.91,INR,available
2026-08-30 09:53:00,makemytrip,HYD,DEL,2026-09-29 09:53:00,SpiceJet,SG827,Economy Flex,30,5114.07,1093.63,158.28,6365.98,INR,available
2026-08-31 18:28:00,goibibo,BOM,DEL,2026-10-15 18:28:00,SpiceJet,SG5866,Economy,45,4899.81,860.57,413.42,6173.8,INR,available
2026-08-06 00:10:00,easemytrip,BLR,DEL,2026-09-20 00:10:00,Air India,AI666,Economy,45,7505.9,1130.75,232.92,8869.57,INR,available
2026-07-31 22:50:00,ixigo,CCU,DEL,2026-08-15 22:50:00,Air India Express,IX7539,Economy,15,7175.85,1285.75,408.47,8870.07,INR,available
2026-08-13 04:12:00,air_india,CCU,DEL,2026-08-14 04:12:00,Air India,AI3442,Economy Flex,1,10342.05,1941.58,363.46,12647.09,INR,available
2026-08-25 17:37:00,indigo,BLR,DEL,2026-08-26 17:37:00,Air India Express,IX1504,Economy,1,10001.1,1982.65,325.02,12308.77,INR,available
2026-07-13 02:05:00,cleartrip,MAA,DEL,2026-08-27 02:05:00,Akasa Air,QP9005,Economy Flex,45,6577.44,1091.34,431.92,8100.7,INR,available
2026-07-02 07:38:00,ixigo,DEL,CCU,2026-07-17 07:38:00,Air India,AI3131,Economy Flex,15,7375.89,1504.36,297.57,-9177.83,INR,available
2026-08-01 05:20:00,cleartrip,BOM,BLR,2026-08-08 05:20:00,Air India,AI5792,Economy Flex,7,8281.94,1320.66,425.59,10028.18,INR,available
2026-08-08 11:04:00,air_india,BLR,HYD,2026-08-15 11:04:00,Akasa Air,QP5492,Economy,7,4876.67,959.81,277.03,6113.51,INR,available
2026-07-23 04:24:00,easemytrip,BLR,HYD,2026-07-30 04:24:00,Akasa Air,QP8829,Economy,7,4217.88,730.65,209.05,5157.58,INR,available
2026-08-15 03:11:00,ixigo,BOM,DEL,2026-09-14 03:11:00,Air India Express,IX7160,Economy Flex,30,5936.13,898.33,369.74,7204.2,INR,available
2026-08-12 22:55:00,air_india,DEL,CCU,2026-09-26 22:55:00,SpiceJet,SG2382,Economy Flex,45,6746.76,1187.64,391.78,8326.19,INR,available
2026-07-12 09:29:00,ixigo,BOM,BLR,2026-08-26 09:29:00,Akasa Air,QP776,Economy Flex,45,5303.53,799.47,180.78,6283.79,INR,available
2026-08-08 02:40:00,indigo,BLR,HYD,2026-08-15 02:40:00,IndiGo,6E1540,Economy,7,4666.5,927.74,206.57,5800.81,INR,available
